filename,e0,n0,u0,h0,p0,r0,vang,hang,z,e1,n1,u1,h1,p1,r1,intr_x,intr_y,loc,ac,clouds,local_time_sec
29, -4841.374363925391, 4117.344027966974, -415.02962898917093, 72.16042326042282, 3.987017261124431, -6.0435541153100525, -1.00384121795447, 7.752695916073911, 307.2557677003722, -4539.446882655486, 4170.624098582976, -394.8519949774804, 312.2017589968879, -7.005632967492314, 1.1346344568955933, 1820.6896478528004, 999.3754006652633, Palo Alto, Cessna Skyhawk, 2, 55061.75588957553
30, 3789.00503545651, -618.2954789141604, 93.60220327320826, 126.49829873295367, 8.745604829125723, -1.8930108912333514, 2.1960243326890065, 14.346950530074494, 170.0618196633733, 3893.942959701568, -748.0270415285166, 126.44693228706356, 326.38636230126997, 7.613825390280463, 2.32219282905392, 2135.0993917714113, 858.9760959235616, Palo Alto, Cessna Skyhawk, 3, 51509.00318625517
31, 3023.456964303692, -2204.1837361423354, -341.7139528202735, 95.3299932623097, 7.223344135007573, 3.0921992608584166, -7.100479371634897, 18.31971777848002, 109.71953446323018, 3124.3733233342386, -2247.185016160889, -343.98433596232616, 0.7817478768225117, -20.04015063998507, -15.405706441574083, 2315.626826919907, 1295.1311490239123, Palo Alto, Cessna Skyhawk, 3, 58317.78559059081
32, -2915.800448980552, 3303.008793076666, 149.66202749727756, 352.94275630426813, 5.311923968508694, -12.077909491946084, -12.195828607036292, 6.788035788326784, 128.18605382743823, -2911.2914942658185, 3430.5743120270295, 137.898860485126, 37.67693640118505, 7.964423796586802, 9.588817771269456, 1786.8003730530481, 1515.798454672719, Palo Alto, Cessna Skyhawk, 3, 59456.02268112424
33, -1364.0630206707506, -207.93444427333816, 326.52281670859657, 195.93693847826967, -0.3666782122004162, 2.4180068010731257, -18.105125648943478, -11.990735718518758, 694.591097955062, -1400.4861770238865, -867.7324051851564, 112.52095265993859, 209.3234502679495, 3.096322101501148, 2.7706254083151354, 931.9648764262419, 1807.7077627227234, Palo Alto, Cessna Skyhawk, 3, 44858.949673971394
34, 2591.672671511624, -4909.1065898183515, 334.9519286484326, 304.13448234022337, -1.3420883627796982, 22.550467580328856, -17.251619391458142, 8.491558124459239, 621.3220890206283, 2115.749441796545, -4574.074961099022, 117.48463115246636, 151.09307956366854, -12.874924100326597, -14.678082099688854, 1861.4444242504162, 1755.7380767986513, Palo Alto, Cessna Skyhawk, 3, 37539.62432512548
35, 1653.0022917073338, 3715.4015310730047, 187.87600209333857, 244.26992099135168, -10.893646539168602, -23.10505101081727, -14.231666618482368, -3.1832410713826533, 1114.4087306843178, 723.0955496709553, 3325.3656873038217, -286.52078406354735, 108.51684313784638, 13.518128092471153, -4.454845329482471, 1325.503862464888, 1608.5642381951482, Palo Alto, Cessna Skyhawk, 3, 43230.25461990913
36, 1366.6161829087996, 2490.678395002212, -277.796444999643, 152.7660885174993, 19.600156092052202, 19.626543020354617, 8.47728057798583, 10.73465906889087, 90.95586352720801, 1385.608310706897, 2409.4470714519325, -241.55088987972954, 201.54535158335082, -8.308639966413207, -7.040834217563261, 1965.236475991041, 576.2914280302682, Palo Alto, Cessna Skyhawk, 3, 44753.7182803529
37, -3744.275578018921, 3610.563002132296, -195.15425612162693, 91.1242120164681, 0.795406187921903, 10.236920778422451, 12.628347857946828, -18.82700205948848, 338.5294617075436, -3431.1735898826364, 3696.1908279622503, -99.04381489519098, 69.2816619568975, -3.409392770387485, 5.837605040052393, 601.5637145103615, 350.949398027328, Palo Alto, Cessna Skyhawk, 3, 46141.10076450861
38, -1027.4351402881466, -4276.605663469758, -401.92798447881364, 311.9021000546009, -4.424848859301706, 8.212481759785437, -6.732908832580954, 7.364098775531076, 284.66595834734983, -1212.527655126006, -4068.7395067385914, -461.6534369980371, 170.2372885359808, 16.085731455686656, -11.240700279429856, 1811.8013647030484, 1261.8190031483302, Palo Alto, Cessna Skyhawk, 3, 40814.721977994064
39, 2033.8718906380946, 1367.6039376354447, -176.9298361398188, 272.33460587921155, -10.716080174085004, -15.211589380960667, 8.19219933002406, 8.25159388707587, 191.6793800526927, 1844.0944915830291, 1394.4654325468193, -178.92574104870005, 317.1213692555911, 3.756451693795641, -1.8686709234664176, 1843.1505668782736, 594.9137574931976, Palo Alto, Cessna Skyhawk, 3, 43362.60545963083
40, -3426.4402142221484, -4636.056485783092, 205.81054673192182, 340.9731455603318, -5.33417654794485, 5.72561480519302, 19.92044200949904, -13.688472392073658, 185.45666509820924, -3516.3128433649385, -4482.039662742605, 256.76055537595636, 299.94919958017573, 3.7945131605745654, 2.158501531100656, 863.0754399926435, 14.183905948325673, Palo Alto, Cessna Skyhawk, 4, 50522.0239448406
41, -473.6745758699253, 3700.3554396280742, -85.58519603949111, 238.7193847989585, 19.165421855694976, -14.902203977415809, 12.651751681936354, -9.602626046287222, 395.2232447185986, -717.9508278537086, 3453.1603319828087, 102.63038418408706, 109.65631445066178, 1.1466670150819547, -4.06022701132657, 1038.2914170466383, 383.50934530958557, Palo Alto, Cessna Skyhawk, 4, 49072.377186585174
42, 2744.6307830163933, -1940.3535518284389, 326.3904573584148, 230.4406010041579, 14.142883234512848, 24.865041682582056, -4.135023072423532, 16.353863506863952, 366.30381226084927, 2417.5143896636673, -2103.920361922052, 346.86597231008807, 116.61286234157738, -15.967899984741853, -7.252414345811613, 2218.7940087133493, 1155.3773230100755, Palo Alto, Cessna Skyhawk, 4, 42417.34318234959
43, -2961.1935923853407, -3858.98475969351, 476.75234838729625, 128.99900360980584, -9.237735424467653, 1.852441016770174, -11.476116854214737, -7.081924774834185, 892.6913781887779, -2245.4977236583386, -4292.42257150379, 165.6109280125778, 305.74812854359425, -3.8642271288598664, 2.6581180096705577, 1160.8534893890826, 1474.2005535386027, Palo Alto, Cessna Skyhawk, 4, 29795.013477534034
44, 4902.221191389968, -3456.578315795996, -258.62900113821985, 295.0823455895415, -2.112183720064623, 6.186594738812278, -6.097679416609028, 23.129560926011607, 89.6310406596394, 4842.801952202665, -3391.4706080306582, -274.87904278971536, 295.6466628844265, -4.291960630262105, -6.126652594092073, 2575.456235219105, 1262.6368557822987, Palo Alto, Cessna Skyhawk, 4, 36949.66996953294
45, -2975.718431766404, 4604.605281358852, -162.18957843379633, 37.61264936352515, 7.472689503417803, 8.510571904039004, -10.119541212914198, -18.85768623845684, 236.63389489841103, -2903.7999030413557, 4830.0431210832985, -163.24117778312382, 359.9428160650961, 9.279041537114573, 0.3918557928095879, 598.6238666244493, 1437.74256910067, Palo Alto, Cessna Skyhawk, 4, 54245.59677378858
46, -2071.860400413258, 4432.9261169317615, -318.7596078699131, 238.14285129378223, -4.692982922580645, -13.361723973726079, 10.550572643768437, 14.187230125428158, 529.6920963208929, -2561.5454460782644, 4248.438176519429, -236.62269290898726, 85.53018173780337, 3.242567299013242, 23.113014486778084, 2112.8645718174457, 472.53984220660345, Palo Alto, Cessna Skyhawk, 4, 41981.29601257222
47, -2054.0638998741188, 2973.2875985564287, 280.1373958890953, 45.082367151168725, -4.213914473217475, 8.278567734581468, 2.517574974171943, -21.76972194377346, 237.20124014841804, -1957.8029283376295, 3189.9738482665575, 286.86962236763895, 29.97050401077525, 0.6626766992639327, 6.190244247676533, 449.85399600587255, 837.1326423190292, Palo Alto, Cessna Skyhawk, 4, 37314.9167143122
48, -1281.05641196825, -2202.9478434007765, 320.9944149501313, 136.54154319453946, 5.223232726728354, -6.43162755860431, 8.1721405432327, 12.944822730642628, 425.2592996524045, -1067.5749462285405, -2554.622291268117, 428.68015422734516, 146.12847475121674, 1.5920326419444208, -0.8756033433258288, 2066.4251919050726, 583.8047128648448, Palo Alto, Cessna Skyhawk, 4, 57710.425319248985
49, 4807.606325835297, -3629.753135559896, -435.79065687646414, 72.62589178802459, 0.4068075542631291, 6.96645362966323, -6.560861215974603, 21.834648398664662, 61.232349863136534, 4868.014443280772, -3633.494757328292, -445.0782982884424, 261.5911485488344, 0.9740921299638848, 23.03615727917989, 2506.322531290566, 1284.7834282026465, Palo Alto, Cessna Skyhawk, 4, 28962.421459333593
50, 3953.3979067399614, 1046.8094702012195, 110.09606781396235, 324.84123092544803, -8.972470017375104, 3.907816980705162, -8.492387041153172, 3.569033098844532, 314.9989117771153, 3794.0491801582107, 1301.1416674255286, 14.45386367480421, 82.70738938698427, -2.053100818540559, -15.921088430859648, 1642.21416316216, 1340.0277709211582, Palo Alto, Cessna Skyhawk, 5, 55252.301824759285
51, 3823.729442099262, 417.9521051950296, 394.730389788392, 309.69966791775494, 3.310871053815043, -1.1001014070313706, 3.756690646361651, 11.105929089210285, 514.5537851930166, 3501.058151637162, 813.5148743834168, 459.37504772699424, 182.96139111958806, 4.761528023202735, 10.728723912026117, 1977.9962327388673, 789.1964392106627, Palo Alto, Cessna Skyhawk, 5, 35973.603811735506
52, 1254.87026270949, 4861.780836284977, 13.083920918539661, 346.4036930821893, -12.005435634172606, -10.124872546935253, -18.356357235881756, 11.531225568646235, 587.5706182073067, 1275.4632711130048, 5381.84779631638, -259.57982157228963, 296.37889611710773, -10.933401300816922, -0.8162546245082404, 1997.3462119568371, 1815.8103413938065, Palo Alto, Cessna Skyhawk, 5, 39439.423526058614
53, 370.9502393136854, 2220.8114664281757, 156.45720500927916, 270.62760149055913, 7.568293350528902, 8.90112741981553, 14.369492412009976, 6.003114299492978, 80.83732830233718, 296.32041281631564, 2232.824849528676, 185.10578735663003, 212.94054477588242, 0.848252368710405, 0.47338113756512545, 1744.1829715908018, 318.63231417839575, Palo Alto, Cessna Skyhawk, 5, 53629.24982870242
54, -558.5543837502164, 2953.8073682467584, -20.1678486962158, 97.08745383161092, -2.7029312305475295, -0.2669799273560138, -2.8094065795610277, -0.8960121309303908, 589.258884823374, 24.543408831178454, 2890.4471013002894, -76.81124374332842, 353.2125901795912, -17.111718424777532, 3.199927341452627, 1434.4423851593085, 1078.8255389974079, Palo Alto, Cessna Skyhawk, 5, 34921.46114212599
55, -4403.4113126861175, 686.5790307935813, 453.9186551793872, 68.86616587397043, 11.226456751606014, 6.812629462536938, -4.7623261455493235, 5.2080917142607035, 224.7962850580758, -4189.01791437848, 750.1781143987878, 476.8096381768927, 202.51795666666666, 23.64843363259995, -5.732587997037459, 1700.5441468873928, 1168.40779830122, Palo Alto, Cessna Skyhawk, 5, 50953.61107319225
56, -1525.0964801354703, -2125.7908423053295, 57.48243595035024, 300.97784028093076, 22.47609799709581, 2.995401769739281, 15.942395315467628, 6.263344955069925, 503.2910035701417, -1830.9995082399737, -1872.2255874720931, 366.39963070080705, 283.7045193546783, -2.768096873103701, -1.2282853198344659, 1755.7177709069017, 228.78317594019268, Palo Alto, Cessna Skyhawk, 5, 32857.359932302235
57, 1486.7091357215813, -2540.4683490570114, -136.46418809773974, 219.00883632330044, -5.166988708854888, 16.532539761350634, 11.385468080292544, 10.055187725418612, 752.5166463008651, 896.5660557179285, -3005.677265431085, -96.55037833514905, 354.72919210168396, -16.442923525050016, -14.014615956432138, 1920.7394661686167, 441.79518800854635, Palo Alto, Cessna Skyhawk, 5, 59950.76268147391
58, 4204.033911660483, 4592.660447231607, 81.7043607563611, 352.15596191466375, 11.54425303840037, 2.8806366397137015, 4.437179204418417, -15.165270159708522, 280.8102797431196, 4097.21204909985, 4840.070185859303, 160.6468975832297, 97.11149166583834, 3.0084277629596046, -11.842102546403755, 790.839980466679, 757.3422704816799, Palo Alto, Cessna Skyhawk, 5, 47194.629131458816
59, -4175.460118401112, 2217.459478836963, 206.65146302300525, 71.3156366284602, 8.824120123358432, 4.6155066942770855, -8.273972052214521, 14.3499610030416, 80.17563590700793, -4095.624480342495, 2224.7472571963654, 205.51490002390278, 94.36238357734017, 5.460371215076329, -3.2803123717517124, 2134.5599588121263, 1344.7119822528875, Palo Alto, Cessna Skyhawk, 5, 34289.075005306084
60, 2002.113270584994, 1790.2782357187516, 498.1026678205068, 197.0379431255597, -21.875005513335513, -11.168161378565916, -16.97634644145041, 11.76030245801654, 543.5219919391411, 1749.7158344833604, 1426.3375541499654, 183.0489100742122, 172.51464649725213, -12.529353741918152, -22.563857714237127, 1996.616160132924, 1717.8113397374736, Osh Kosh, Cessna Skyhawk, 0, 58440.63598534126
61, -3677.026268113619, 2749.677498312807, -322.3473049011252, 214.8309515918231, -15.113892101848682, 13.198621905071208, 6.296674705624326, 8.947450118056913, 411.54513041524916, -3963.522468148623, 2464.4293671814858, -399.30719978213506, 337.6927077419851, 13.291156322861873, 0.9710379053083014, 1849.043086720324, 652.1010554839668, Osh Kosh, Cessna Skyhawk, 0, 51605.221030105015
62, -629.3743128585438, -4780.324378080085, 179.8526537521459, 281.2873208591298, 1.7769286236475108, -2.660495694000857, -5.78982059808717, 3.134232293729223, 124.22111734771693, -749.2679313505082, -4748.91866899701, 171.48081542308998, 332.80331011976443, 4.115979956222919, -1.152207175709635, 1600.411595440052, 1212.4694813787823, Osh Kosh, Cessna Skyhawk, 0, 42751.485878911444
63, 3947.677728210392, -182.86870760855254, 348.5161917193901, 154.19825206781402, 9.9396325937851, -9.367228069304616, -13.772994917866717, 7.7589305878754615, 482.97798146621363, 4081.591647625005, -646.4182968471943, 327.14866764940564, 339.5648295074243, -10.131684196355987, 3.312790852521284, 1807.7494085755245, 1567.6021190723707, Osh Kosh, Cessna Skyhawk, 0, 50085.544806937665
64, -4417.568454523578, 4647.972707501784, -28.37111728717781, 73.8065247979831, 2.389696510512353, 13.2540232714448, -10.221902065308788, 19.532488229285065, 297.583378511303, -4126.582830436204, 4645.839115432794, -90.65017898182526, 238.77223488741214, -22.443950386539036, 16.51475723199124, 2367.5970589785306, 1463.9454471402496, Osh Kosh, Cessna Skyhawk, 0, 58686.46248117235
65, 1286.2092924357912, -2543.0596923314874, -262.9022280862433, 214.79404673356677, -4.740469640476788, -3.889582749896754, -2.2232000833817587, -20.19928949060882, 457.64644140152495, 1171.8684700034669, -2981.5762032517678, -326.69651704131047, 53.50921293091497, -19.458534198746303, 7.889795879681501, 520.2960128068402, 1036.445931845244, Osh Kosh, Cessna Skyhawk, 0, 29075.39769030085
66, -2546.135106354683, -1589.7270798694685, -242.5328705435411, 323.75044625363046, -11.650808890053375, 7.672806943403343, -10.158347646867316, -20.97865727181803, 314.86562602281253, -2803.5842842594147, -1437.11920614241, -340.36497224549584, 307.73445724613924, -9.458997121156576, 14.35064984178533, 479.1614355802415, 1451.8639776095843, Osh Kosh, Cessna Skyhawk, 0, 38135.37895830169
67, -4349.26068458283, 2450.052952629979, -20.229479901016873, 32.04898700625797, -2.345586582008831, 9.761848984346717, 0.35811230657148485, -5.224741158954753, 305.952661602984, -4210.575861473067, 2722.7049922226042, -26.09601950670119, 253.3681267014124, 2.9954229067823435, 2.982301047366507, 1228.512852196183, 970.8704647057143, Osh Kosh, Cessna Skyhawk, 0, 41429.03680548035
68, -2845.2230382356647, -3469.4919046077744, -377.66923967738495, 148.41054172778635, -0.07373366526942511, -24.67211105272959, -4.674640132561144, -2.203618262527975, 913.5068213076598, -2368.074999282981, -4244.000045535446, -461.10544965839284, 41.39560705681482, -25.529131744783843, 7.2019244594009955, 1371.2615469145271, 1152.3239818289157, Osh Kosh, Cessna Skyhawk, 0, 39940.74483769882
69, -4810.600675479884, -3449.867312831928, 189.50025394704244, 49.43805745629953, -12.398331761528034, -4.980394393277959, -2.9785498116987377, -22.973079639268317, 68.770877797089, -4781.807293008677, -3390.4797321955243, 170.17436392863345, 217.78085427683317, -14.743924935596835, -8.339080466616917, 384.12785712519775, 1141.5369355917755, Osh Kosh, Cessna Skyhawk, 0, 58359.10749178959
70, -1430.5532451891736, -166.807486530829, 122.07775607521705, 139.42993465587742, 2.686608400696656, 5.939944890276735, -19.21273541387729, 5.883776995675383, 110.09085577321977, -1367.4423531662853, -251.05140537990488, 89.82912866403038, 0.896763538076879, -3.4595534206849465, 15.242499572606153, 1732.2927999031008, 1848.2238484323668, Osh Kosh, Cessna Skyhawk, 1, 60554.19982184615
71, 2252.285669203904, -404.1770684010917, -234.63787219947852, 178.01647106636366, 12.923699718685565, -4.7265847154711516, -12.114984041340925, -3.939674803086451, 101.90027802046771, 2260.864860049408, -505.71150598014367, -233.73115802697274, 306.354173953874, -7.754044700503451, -6.219733579047069, 1289.2537096714889, 1490.2246995982498, Osh Kosh, Cessna Skyhawk, 1, 30122.43330251519
72, -3466.3212327724846, -631.479594410368, 10.590985763341848, 339.5836362034086, 13.227409419487653, -0.0935719210140569, -8.20902684772431, 4.531753192253973, 259.2694147174188, -3537.0845556349996, -383.0733689806106, 33.119383689267735, 62.24938999670566, -4.326507413253489, 14.928256166909343, 1663.5573431964428, 1345.6045181746913, Osh Kosh, Cessna Skyhawk, 1, 51048.24649693099
