filename,e0,n0,u0,h0,p0,r0,vang,hang,z,e1,n1,u1,h1,p1,r1,intr_x,intr_y,loc,ac,clouds,local_time_sec
10, -488.796749938625, 191.705208862958, -886.9192108062202, 152.73018430025658, 7.272042594226626, 1.6727688565000751, 8.648966922975884, -13.350024159518576, 328.5560901001047, -282.7934447766824, -47.460812021391746, -795.7525663655564, 165.41831268194818, -4.3670154979808515, -10.854400275621515, 879.0926452841351, 560.6667529290794, Palo Alto, Cessna Skyhawk, 1, 53407.57244167647
11, -235.29673369009197, 2955.682955939107, -951.5834170858398, 46.86498702324975, 3.4801086399894494, -4.444016783862452, 19.43820949311207, 9.7621198398882, 84.86800545844588, -171.38672224034997, 3000.0216719317505, -917.6398307827931, 21.918413840808967, 3.696441766488218, -2.0112211390017167, 1913.3337089296851, 54.893089908456204, Palo Alto, Cessna Skyhawk, 1, 45027.20250434788
12, -3159.073473943049, -4024.4678285696277, -164.60185550367817, 139.174372265793, 6.116707040152303, -15.902775338113253, 12.066000806240787, -6.919657972940524, 309.0999265308807, -2927.751710378124, -4211.561447625755, -80.76281930281618, 126.96563863853702, 2.3846447156543955, 4.404921603152828, 1170.1523579491538, 411.43771292545125, Palo Alto, Cessna Skyhawk, 1, 38844.83352464285
13, 2064.537674878041, -4732.23321326636, 182.58771419255754, 90.08035756943478, 6.50678767304342, -12.431604979981161, 18.056314801401555, -24.278514856483902, 753.9267983167699, 2695.5344901868148, -4394.995183892031, 420.3252750324049, 176.00925587365182, -2.971182307879594, -10.25825896393795, 322.6631195186125, 41.13761954857637, Palo Alto, Cessna Skyhawk, 1, 38118.442364028204
14, -68.15316806178453, 2470.4887080154695, 474.75383430313786, 21.206374934817628, 3.118954561571901, -2.3742252176126297, -5.8827330773379405, -1.743727565592902, 144.06707967792977, -19.61299771272504, 2605.9453772876373, 467.6358248129926, 282.3961857137393, 7.418491553418106, -13.779278615380239, 1397.4697618213984, 1221.213734636764, Palo Alto, Cessna Skyhawk, 1, 34791.93777873091
15, 3848.5338282291887, 4457.873547258454, 225.41161096275437, 72.0446493838492, -0.4417479851708744, 13.14660546885201, 13.223819588477149, 0.17385029267013152, 471.12157988368153, 4293.553115732901, 4574.894371548849, 326.5031707696028, 208.22330905357933, -3.7794816824858786, 3.3206609307225596, 1479.4040733909721, 353.9370063718593, Palo Alto, Cessna Skyhawk, 1, 58968.05319828184
16, 1671.8851753571553, -1543.1062853190701, 125.99454180026646, 86.38675752035631, 2.0089795405354285, 9.74154180227288, 9.572102270408681, 5.1644131570186005, 866.7662924139847, 2522.700693562824, -1589.793146303678, 284.7934607415126, 73.00300306175816, 1.7375063747317991, -20.68702511479721, 1704.5334758654412, 520.5768387250075, Palo Alto, Cessna Skyhawk, 1, 39950.122107165545
17, 1387.1304242278893, -1839.3195101335514, 396.58275015701724, 346.98356388154735, -1.1955553084844932, 0.2713111032903353, 3.377698060198476, -1.9904251047350598, 319.2948404324462, 1304.6114087117182, -1531.114010061833, 408.7965509808898, 342.77651900696463, -11.44259491979984, -3.0801513245110375, 1383.9503642295733, 808.2013838833357, Palo Alto, Cessna Skyhawk, 1, 36882.528166616765
18, 3904.4379304784925, 4486.031932266516, 729.6229727427158, 135.61244204711903, 11.278692026966795, -8.985258555507071, 8.456402681707374, -18.73781822438832, 326.6638734933309, 4188.6974787167765, 4352.9184689686745, 820.1028123197599, 4.39656425957065, 17.97327040489324, -12.175213568077233, 615.6852614609377, 557.1815245122455, Palo Alto, Cessna Skyhawk, 1, 47652.80764195607
19, 3100.293423190925, 1905.113063599465, 633.1224662616269, 0.31505360211217415, 12.329408359921782, 11.541871909676086, 2.7657452545249654, 2.2025218681266736, 740.9650865983774, 3139.2532296714858, 2621.142944785849, 819.7038219350993, 154.56384949245518, -5.573680628883019, 4.686273643991203, 1570.2944583955295, 833.7876233563422, Palo Alto, Cessna Skyhawk, 1, 57403.2884579627
20, -3247.79422424156, 2562.6159300660893, 522.213115154256, 67.37252807380901, -3.6196719076708646, -13.46557863370839, 5.57714869756261, 10.683599518395212, 353.2199863130119, -2905.4280919016837, 2645.316369861985, 548.86695943916, 135.776582651659, -3.199249254906455, 9.456853158913617, 1955.3728640332906, 701.4482986018133, Palo Alto, Cessna Skyhawk, 2, 33010.91429945735
21, -4102.431669595305, 2342.118740073268, 289.59282051769947, 195.96175360608603, -0.040202106439469094, -20.85534148441551, 17.887776656520742, -19.872487819175145, 113.54249275702885, -4085.442490137817, 2231.5508353914793, 309.03514283578033, 200.1587602212105, -5.5532214791860675, 18.874708773765406, 549.184381618825, 91.19088451366997, Palo Alto, Cessna Skyhawk, 2, 38778.53102640605
22, -3952.666946656386, 1055.2049235294999, 344.5007209591247, 201.702832297916, -3.301200679234326, 4.866731755177552, 2.216204401476194, -21.03110085198287, 345.8992332605328, -3958.4989190552437, 709.3944644741238, 349.7346560058668, 141.0237854365686, -0.7353735633637509, 8.419349310971084, 494.6194358414135, 855.0639942681535, Palo Alto, Cessna Skyhawk, 2, 32844.6678691687
23, -2084.4188833913922, -3011.775882873071, -36.21394314814381, 55.09383741921067, 6.090503627336769, 8.75907420997066, -1.0729770108582493, -1.0505234168220632, 58.826897768605434, -2037.089712233708, -2977.246900039136, -30.89390526684873, 129.96360382396523, 1.5572137078130641, 0.41988600439570367, 1423.8071135362038, 1016.347880587552, Palo Alto, Cessna Skyhawk, 2, 37277.71293189857
24, 2000.1537427346602, 592.7255277149197, 404.9842304412173, 311.5741954638644, -6.570517347435461, 10.41411097429063, 9.41843362586496, -14.781618294314619, 227.9971684222279, 1801.5191002745048, 702.4912027184489, 426.858512470569, 116.5309272912867, 1.9488693091602332, -9.901316980884662, 809.1290324260029, 525.0059109685085, Palo Alto, Cessna Skyhawk, 2, 42633.68833887679
25, -4570.278703261549, -981.3168934978689, 650.9581632703887, 196.58973059619166, -3.627735011968927, -2.3823198144836515, 0.7448121829807164, -18.5346057632796, 287.5404044886915, -4560.29067131788, -1268.1617717380348, 633.6451837810856, 128.654059553259, 1.6065409864498146, -2.7093613354094344, 622.6083191998925, 925.3048911880195, Palo Alto, Cessna Skyhawk, 2, 41734.289399724345
26, -1424.8188335339341, 1606.7024216461668, -48.53246987638181, 209.36676735310323, 7.475925859710197, 6.16639284496309, -5.3845165367564505, 13.280337275588835, 190.35233636744317, -1551.9808077043763, 1465.06637277298, -46.77920286525496, 344.642207186063, -4.351738341409171, -2.57799963637172, 2075.0416166134323, 1211.4608317806967, Palo Alto, Cessna Skyhawk, 2, 47140.57673901897
27, 3242.0027328840315, 3411.4011071083314, 360.4378659239569, 173.65353286157557, 4.474022876275373, -8.383510553454862, -0.3190719750641513, 23.508232558182364, 280.1878403704002, 3160.0759199764534, 3145.7212368903456, 395.1859562195359, 213.58037576845055, -1.4386595853982131, 0.28406559935289505, 2583.282123172022, 979.2465467768483, Palo Alto, Cessna Skyhawk, 2, 29544.491033285383
28, 2874.055527335856, 4602.061941550968, 233.76357395376112, 196.85510573139666, -1.9025127603412593, -7.947755588743851, 1.1872543572674523, -1.4005684867842874, 535.1755542534243, 2732.8202956376017, 4085.9304574743164, 225.17437478076616, 89.15275782518017, -1.2439701704395845, 17.081788523555446, 1407.5608511302987, 907.2792116968706, Palo Alto, Cessna Skyhawk, 2, 53142.849541798096
29, -1329.9762202592478, -3475.613486360011, -841.2854681925742, 168.03015964848802, 9.867369784431444, -6.145783957395045, 9.784456041835302, -22.16464396395, 266.66630847099884, -1180.2984669360217, -3682.944528794473, -765.6460004743209, 11.158057147637459, -3.7150980895648136, -14.282935518991518, 443.11089496672804, 487.3491709674206, Palo Alto, Cessna Skyhawk, 2, 56173.169275182954
30, 4389.853331681292, -4819.285825209286, 391.1625199559262, 52.429607982655206, -3.409449595272283, 15.064753577430945, -3.767542496960168, -19.091837054971766, 622.4237056017885, 4728.761012529475, -4297.667810194039, 369.54078161874116, 310.6602337959319, -10.701802288024423, -8.691000290074747, 586.8230485126146, 1131.6222625528749, Palo Alto, Cessna Skyhawk, 3, 32615.28887424788
31, 1962.1381613211179, -2848.53052132097, -369.3603417992888, 8.904264048512314, 0.553719864315626, -2.282291234488498, -15.799861926120379, 2.4860655786902512, 192.1812384718143, 2000.7872371813182, -2667.086173485181, -419.5382851026767, 337.9801625812827, 5.105838012028585, 8.02917794844715, 1582.4640959797698, 1676.1426007100129, Palo Alto, Cessna Skyhawk, 3, 51251.61143298952
32, -1822.3948416967419, -876.9635647137329, 876.1752816579956, 327.1307975885863, 7.163061851993129, -0.14767888973651974, 19.645276290132372, 13.587616634940694, 114.3408992705389, -1854.9877982972337, -780.091357837445, 927.4326319694549, 126.27379343451399, 4.1127055256973915, 0.8516897271479231, 2100.6199042456496, 32.5321254039452, Palo Alto, Cessna Skyhawk, 3, 49454.448952543884
33, -4965.714021262488, 3247.441655013805, -434.45090591672783, 213.81178517077691, 6.000200322585657, -2.8791340823945126, 9.509507616902177, -15.722098073337115, 508.3478215811902, -5112.073697808548, 2777.498112904059, -307.370537578341, 80.59012270209007, -1.8496027025222324, 2.0862988619561054, 754.3204719431496, 519.4780266578061, Palo Alto, Cessna Skyhawk, 3, 37568.19445875538
34, -602.3488098691769, -3718.4586985569867, -339.40755417952937, 34.70428308108231, 6.196420755210131, 8.241099460529473, 18.051117567719643, 24.225586607942304, 316.6411000398328, -339.76240972841464, -3578.73227295348, -230.84193032179698, 75.20213354602981, 4.272951156738428, -0.27353443212970757, 2616.1030925979985, 44.81377870268739, Palo Alto, Cessna Skyhawk, 3, 33094.005135807805
35, -824.763847517338, -2314.9505782565884, -67.6831661318937, 309.4725078188279, 3.15051440581106, 9.397036563233723, -6.018856454020689, 1.7959079731271714, 422.09404953079775, -1146.4327799889495, -2042.5944253568698, -90.36819444456157, 257.4853912508337, -2.147217560508084, 4.6341077309213246, 1561.2326846279645, 1227.156709120799, Palo Alto, Cessna Skyhawk, 3, 40862.04885111068
36, 1278.2583049058476, 4666.916018082167, -327.61800871929927, 195.26138125824835, 4.147524724432076, -31.09563594632771, -5.865816049462369, 10.29461924716341, 470.40211196480846, 1064.387756550461, 4249.4351551004565, -292.30137621895346, 17.82457325300345, 2.7998518096125364, 3.586941543780817, 1930.5907257248955, 1226.3910073841212, Palo Alto, Cessna Skyhawk, 3, 58444.4362559242
37, -1525.5226411990661, 2562.019265049431, 904.3614314394827, 77.29893933610734, -0.4014216028406347, 5.417308442484677, 8.469780881981258, 6.479186805128045, 108.17583973570153, -1418.7399035946733, 2572.2226781602976, 918.3381840352944, 269.70828058815295, -0.7889089555983758, -6.289308525737321, 1767.629558680476, 577.5674312348658, Palo Alto, Cessna Skyhawk, 3, 34141.44263028177
38, 4674.320490938067, -721.3521993730819, 136.16497838862074, 284.03988455880125, -0.24585725158991728, 2.0161359045566094, -14.859888135423581, 18.714021342970675, 999.5304302093155, 3860.7123176838536, -207.87525651669102, -134.84101874652555, 69.26839368694424, -2.4588360289184803, -7.758130318477706, 2343.2512135627885, 1673.8162144757976, Palo Alto, Cessna Skyhawk, 3, 40917.499361869224
39, -1981.1012509236734, 2698.415940302416, 771.4617391508657, 165.8031076378249, 9.601321668710892, 2.7337306057054516, 5.441076001962216, -23.242319067087998, 322.43817482433496, -1790.03111179196, 2453.081223343293, 856.7228391368681, 66.03869615978572, 3.312464957135726, 2.2267797610615263, 390.1711842660744, 695.2282903264027, Palo Alto, Cessna Skyhawk, 3, 38074.627406911764
40, 4272.594873795466, -1825.9325793142266, 873.1897297098403, 266.22083072878576, 10.763399204881763, 7.72229345237935, 14.884113498879579, -15.5981907099642, 156.9758729098441, 4140.130495835705, -1869.7636535957731, 945.1164297235819, 218.20794313239566, -0.875913674905645, -17.143673853920497, 764.9385705204893, 262.4954241392327, Palo Alto, Cessna Skyhawk, 4, 47094.8089867574
41, -3316.352216750368, 3928.9982716215764, 981.7726282736799, 293.3302415824072, 7.434573499543504, 2.5693438276001688, -15.523826930760741, -17.832161922416685, 674.2070149797088, -3981.683920391246, 3990.7166010544724, 891.8856381683903, 58.91477761131736, 3.9373280368283647, 3.412362479533631, 657.0436657454912, 1705.0908255061245, Palo Alto, Cessna Skyhawk, 4, 44289.9484757577
42, 4530.190482312599, -4750.23836164124, -314.50473620049445, 195.06335141524417, 6.788232137881163, -1.844525075356582, 0.0018204672089510154, 11.975378765965942, 471.82254751171195, 4316.690995884216, -5167.01796559195, -256.80510564753695, 162.12962188901628, -0.1196552507690863, -9.416588212319247, 2008.733418184606, 961.9251029517692, Palo Alto, Cessna Skyhawk, 4, 55635.8316562597
43, -4023.8303193820625, 183.87847036906624, -445.7247921321232, 137.50214190234695, -0.842426165662386, -16.622874037928018, 2.621872952355396, 11.779957743039773, 35.88258988343958, -4004.9147160582706, 153.5496391443139, -442.57483908793887, 159.37140154892455, -5.6562742672000805, 13.278419736659764, 2034.0329804941362, 867.468577188999, Palo Alto, Cessna Skyhawk, 4, 38048.72093803908
44, -2597.457954918472, -3251.407515455732, 456.56860062614214, 79.89728779967845, 2.1782586691584958, -8.917209364001511, -0.25378829177689255, -19.4550229708428, 710.4522981951058, -1977.8711256474824, -2904.060124650617, 442.2710796694225, 58.31008506002245, -3.9113472281203987, -24.603169270687086, 571.396360142056, 964.5406701048316, Palo Alto, Cessna Skyhawk, 4, 33980.51889707847
45, 1935.4136158902784, -4856.147557911513, 882.9191701895559, 205.45404291064162, -2.901788092460971, -2.1519064793612714, 11.192478508859974, 9.4403500464677, 89.20595372008643, 1885.6081198845486, -4928.922794052625, 896.3683244878296, 85.84797871585917, -4.616829644165198, 3.2189086858166944, 1900.9749965019616, 461.3622834286034, Palo Alto, Cessna Skyhawk, 4, 32839.16244256556
46, 3258.26300744903, 3974.07548364614, -227.73691527207757, 356.07712725016177, 3.290231074130757, -18.2897587622661, 12.085234787129309, -13.329507767550814, 83.8849395864013, 3229.441321985354, 4051.352790831021, -212.43295073014676, 245.0588144083588, 10.587491608165838, -3.1546350563195396, 872.1680442439132, 406.8299961466116, Palo Alto, Cessna Skyhawk, 4, 29314.72359596126
47, 4369.159634406071, 1188.8097844703952, 177.7352422527233, 77.27121105529662, 3.636566492382513, -3.0305473471294264, -16.616903960220828, -3.413288209260301, 210.95493510301847, 4567.411823389517, 1242.6440495332427, 129.77769735378382, 137.62731368078002, 0.5542359342826096, -8.348069927355183, 1321.795457094813, 1716.5572279475791, Palo Alto, Cessna Skyhawk, 4, 38910.34341382199
48, 1648.082887899549, -4804.888417310925, -928.4873314125101, 188.3503898092116, -3.6027213187356906, 10.918659979083024, -0.9985999344699579, -0.5556408046929597, 418.3740507655339, 1592.8217991073457, -5218.308532320538, -961.1502603212974, 22.237612776536867, -2.3266796590745504, 5.599614711904292, 1448.9647456064718, 1003.7269305605389, Palo Alto, Cessna Skyhawk, 4, 56119.408829024316
49, -4522.04149689006, 133.71084744416476, -745.3323502399811, 232.35892257677514, -5.432693998795325, 15.396589668514732, 5.946609980249793, 17.108512321997353, 228.22683934680202, -4736.597991319868, 57.46879832165094, -760.8291512589979, 195.28702905839347, 5.681835433637897, 5.51220322641832, 2259.37677378817, 686.7990024621918, Palo Alto, Cessna Skyhawk, 4, 40868.02079360603
50, -2229.9480744061893, -3677.325679361402, -144.7863295061453, 267.7625126692768, 1.113600739672457, -11.664042110869532, -8.011276602521274, -8.972988141930045, 207.183235337232, -2432.085047699244, -3710.743207712721, -175.5890214601707, 149.12904469536468, 2.0346386209536544, -23.811591183691426, 1071.7219232400203, 1328.5109719997918, Palo Alto, Cessna Skyhawk, 5, 33688.25609670501
51, 4845.430646135324, 2254.713430900493, 956.9953542749597, 348.6883101489781, 0.6715802585557704, -10.97834647160939, 11.5913743178494, 13.612962909725269, 256.6820576054165, 4844.979747088048, 2503.090915329417, 1021.7572305244884, 345.16855162447865, -7.629590972298859, 7.635047783731946, 2094.854673451619, 423.2818649732535, Palo Alto, Cessna Skyhawk, 5, 52963.58214447046
52, -4895.380915356244, -4341.954927046499, -783.5040424350266, 237.51308242499414, -3.0440231130549815, -13.017073707319913, 15.871121878796188, 5.033189524835969, 370.41040879986167, -5203.174369009368, -4528.886478956274, -696.765033124534, 317.4706099384069, 7.480415285264968, 5.063152975001707, 1694.0447477640093, 237.15989074540198, Palo Alto, Cessna Skyhawk, 5, 59737.55533584458
53, -4853.309316908498, -293.7654440500428, 721.1842764957998, 236.28259493586162, 4.870725500559768, -0.20613412285941568, 7.670287019134076, -19.88547620526152, 289.17330308968235, -5019.77589027753, -522.2173938222074, 782.1743233548258, 4.857397515158035, -5.537274683879266, -0.8240087628732355, 549.9245209955707, 599.0429330204543, Palo Alto, Cessna Skyhawk, 5, 39512.845368089475
54, -2879.333420991447, 177.49587374422026, 19.465716984555797, 255.19862105771955, 2.1853928019609654, 13.551307061058303, 7.787486059671984, -1.3060338864150474, 659.0149594823752, -3508.301482311559, 17.97636139843064, 134.58921520163585, 58.16008598608725, 1.5177795562251875, -10.31063631930277, 1414.4222656955083, 612.7887710208759, Palo Alto, Cessna Skyhawk, 5, 34461.093833277024
55, 613.4430279068774, 4778.104213231578, -791.3012523526652, 281.859418910158, 6.240116608573995, -13.920708368840636, 18.828166202731836, 8.820109784544115, 176.16636192701162, 461.9608701304211, 4821.295201424391, -712.4198129076607, 55.40372266676939, -4.305902364534739, 9.995140038334924, 1869.1358170351311, 83.18642810056099, Palo Alto, Cessna Skyhawk, 5, 60843.161386213294
56, -1348.7232695354924, -761.5799875608664, -862.1366977818072, 31.261679864030913, 1.1740763681467965, -13.010257194663701, -7.397805497468362, -19.32294219668086, 513.9741314490573, -1225.8117093669744, -271.179329132239, -954.7074836082348, 216.80148152197498, 12.451907981216044, 1.6123686887284578, 581.8277753595826, 1304.831936991185, Palo Alto, Cessna Skyhawk, 5, 47138.29823784132
57, 708.5176967545058, 2164.6322174304423, 908.6996067762952, 215.0192419860406, -0.8206617652177163, 5.6929552618558565, 9.973487021837602, 4.2686352595963974, 579.8596726968645, 338.1493509866257, 1727.1395934764441, 996.2480645532564, 31.03773954571364, -1.3330693281023318, -2.6801312475151007, 1659.2494588529694, 513.0669009695516, Palo Alto, Cessna Skyhawk, 5, 41407.362470768865
58, -2936.8766180351968, -2757.396257257133, -955.5113133969446, 257.355821422233, -2.8584124564485203, 18.171666722894454, 16.410209948628427, 15.443397512896432, 194.82912498017012, -3128.331043201395, -2734.294114931718, -927.7645650325766, 247.17347165837816, 5.436840977589318, -13.89355650495405, 2179.309583944328, 187.09883678869437, Palo Alto, Cessna Skyhawk, 5, 34379.9758720899
59, -3787.225472725171, 3255.803722941744, -266.10957344778456, 41.87036204088679, -3.3395381923483622, 9.476893249120613, -18.389695337171176, 9.049086016002335, 334.22445389276766, -3559.182174104173, 3462.521156198278, -396.37907226390683, 77.97845659903496, -2.7445976793594222, 13.124398682372078, 1877.595771586674, 1810.1235451256832, Palo Alto, Cessna Skyhawk, 5, 38600.858294261445
